req_id,source_file,source_section,source_unit_type,source_text_short,canonical_requirement_statement,direct_or_implied,semantic_class,layer_owner,runtime_phase,required_artifacts,required_controls,required_tests,severity_if_missing,confidence_score,canonical_owner_surface,source_anchor_ref,risk_if_missing_rationale,artifact_schema_ref,runtime_artifact_expected,otel_span_expected,otel_required_attributes,replay_proof_expected,negative_control_expected,test_file_expected,acceptance_command,ci_gate_name,proof_bundle_ref,implementation_status,evidence_status,duplicate_group,supersedes_req_id,blocked_by_req_id,final_acceptance_status,hardening_notes,source_commit_sha,source_line_range,source_text_sha256,test_file_exists,ci_gate_exists,proof_bundle_exists,last_passed_commit,negative_control_specific
10C-REQ-133,C2_Observability_Telemetry_Control_Signals.md,BUS D BUS E Live Control,ASCII C2 stage,Real-time signal Deny Re-enter Escalation triggers for HITL,C2 MUST: Emit BUS D/E real-time signals Deny Re-enter Escalation triggers for HITL,explicit,D. Governance / capability / replay / observability,L6 observability,Runtime,c2_bus_de_realtime_signals,BusDEmitter DenySignaler ReenterSignaler EscalationTriggerer,C2 BUS D/E; Live control signals,HIGH,0.88,06_L6_Shadow_Evaluation_System_Learning,C2_Observability_Telemetry_Control_Signals.md#BUS D BUS E Live Control,Loss degrades governance/replay/observability with material runtime impact; surface=06_L6_Shadow_Evaluation_System_Learning; class=D,agentic_core/L6_observability/contracts.py:L6EvalRecord,"L6EvalRecord + LearningProposal (replay-tied, no current-run mutation)",l6.eval.record_sealed,req_id|run_id|trace_id|request_id|owner_surface|policy_hash|blueprint_hash|replay_key,shadow eval record reproducible from sealed run envelope; no current-run mutation,L6 attempts current-run mutation -- must fail,tests/unit/agentic_core/L6_observability/test_10c_req_133.py,python -m pytest tests/unit/agentic_core/L6_observability/test_10c_req_133.py -v --no-header,ops_scripts/ci/check_10c_pilot_proof_evidence.py,artifacts/proof/10c-req-133_proof_bundle.json,IMPLEMENTED,PROOF_PRESENT,,,,ACCEPTED,EVIDENCE_BOUND_TO_COMMIT:3324888db4e6 | CI_GATE_REPOINTED_TO_PILOT:was='ops_scripts/ci/check_l6_shadow_eval_proof.py',ab833e54762a3dfdb49f17667adb5595109e7369,n/a,b49684a0f791667c154cedb23995e668ac152071dd02ca2d6f78da45ac8e3835,true,true,true,3324888db4e60267618b09af1a40525642fcea86,"Row-specific [10C-REQ-133]: L6EvalRecord emitted without satisfying ""C2 MUST: Emit BUS D/E real-time signals Deny Re-enter Escalation triggers for HITL"" -- must fail"
10C-REQ-134,C2_Observability_Telemetry_Control_Signals.md,BUS T Trace Telemetry,ASCII C2 stage,Async data Metrics Timing Drift Performance Grounding telemetry,C2 MUST: Emit BUS T async data metrics timing drift performance grounding telemetry,explicit,E. Metrics / evaluation / promotion,L6 observability,Async post-run,c2_bus_t_async_telemetry,BusTEmitter AsyncDataEmitter MetricTimingDriftPerformanceGroundingTelemetry,C2 BUS T; Telemetry emission,MEDIUM,0.85,06_L6_Shadow_Evaluation_System_Learning,C2_Observability_Telemetry_Control_Signals.md#BUS T Trace Telemetry,Loss degrades quality/coverage but does not breach a sovereignty boundary; surface=06_L6_Shadow_Evaluation_System_Learning; class=E,agentic_core/L6_observability/contracts.py:L6EvalRecord,"L6EvalRecord + LearningProposal (replay-tied, no current-run mutation)",l6.eval.record_sealed,req_id|run_id|trace_id|request_id|owner_surface|policy_hash|blueprint_hash|replay_key,shadow eval record reproducible from sealed run envelope; no current-run mutation,L6 attempts current-run mutation -- must fail,tests/unit/agentic_core/L6_observability/test_10c_req_134.py,python -m pytest tests/unit/agentic_core/L6_observability/test_10c_req_134.py -v --no-header,ops_scripts/ci/check_l6_shadow_eval_proof.py,artifacts/proof/10c-req-134_proof_bundle.json,NOT_STARTED,PROOF_MISSING,,,,NEEDS_PROOF,,ab833e54762a3dfdb49f17667adb5595109e7369,n/a,b49684a0f791667c154cedb23995e668ac152071dd02ca2d6f78da45ac8e3835,false,false,false,,"Row-specific [10C-REQ-134]: L6EvalRecord emitted without satisfying ""C2 MUST: Emit BUS T async data metrics timing drift performance grounding telemetry"" -- must fail"
10C-REQ-135,C3_Healing_Remediation_Escalation.md,FAILURE SIGNAL,ASCII C3 stage,Build from context only no external hallucinated state allowed metadata check_id retry_count error_code lineage_hash,C3 MUST: Build failure signal from context only no external hallucinated state metadata check_id retry_count error_code lineage_hash,explicit,D. Governance / capability / replay / observability,L3 healing,Execution healing,c3_failure_signal_context_only_metadata,FailureSignalBuilder ContextOnlyValidator MetadataAttacher CheckIDSetter RetryCounter ErrorCoder LineageHasher,C3 failure signal; Context grounding,HIGH,0.88,03_L3_Orchestration,C3_Healing_Remediation_Escalation.md#FAILURE SIGNAL,Loss degrades governance/replay/observability with material runtime impact; surface=03_L3_Orchestration; class=D,agentic_core/L3_orchestration/contracts.py:WorkflowContract,"WorkflowContract (orchestration_plan, dependency_graph, step_specs)",l3.workflow.contract_emitted,req_id|run_id|trace_id|request_id|owner_surface|policy_hash|blueprint_hash|replay_key,replay-determined behavior reproduces across run replay with stable replay_key,L3 orchestrator calls L1 planning during execution -- must fail,tests/unit/agentic_core/L3_orchestration/test_10c_req_135.py,python -m pytest tests/unit/agentic_core/L3_orchestration/test_10c_req_135.py -v --no-header,ops_scripts/ci/check_l3_workflow_proof.py,artifacts/proof/10c-req-135_proof_bundle.json,NOT_STARTED,PROOF_MISSING,,,,NEEDS_PROOF,,ab833e54762a3dfdb49f17667adb5595109e7369,n/a,d6dd70a3d3dc7b7553ee8770be5bbb45575ce0621ed7d7c6a4af4e5803bb3284,false,false,false,,"Row-specific [10C-REQ-135]: WorkflowContract emitted without satisfying ""C3 MUST: Build failure signal from context only no external hallucinated state metadata check_id retry_count error_code..."" -- must fail"
10C-REQ-136,C3_Healing_Remediation_Escalation.md,LOCAL HEAL FIRST,ASCII C3 stage,Deterministic rule fix schema repair known type casting flag for LLM if exceeds local rules,C3 MUST: Attempt deterministic rule fix schema repair known type casting flag for LLM path if exceeds local rules,explicit,C. Runtime layers and sovereignty,L3 healing,Execution healing,c3_local_heal_deterministic_rule_llm_flag,LocalHealer DeterministicRuleFixer SchemaRepairer TypeCaster LLMPathFlagger,C3 local heal; Rule-based repair,MEDIUM,0.85,03_L3_Orchestration,C3_Healing_Remediation_Escalation.md#LOCAL HEAL FIRST,Loss degrades quality/coverage but does not breach a sovereignty boundary; surface=03_L3_Orchestration; class=C,agentic_core/L3_orchestration/contracts.py:WorkflowContract,"WorkflowContract (orchestration_plan, dependency_graph, step_specs)",l3.workflow.contract_emitted,req_id|run_id|trace_id|request_id|owner_surface|policy_hash|blueprint_hash|replay_key,replay-determined behavior reproduces across run replay with stable replay_key,L3 orchestrator calls L1 planning during execution -- must fail,tests/unit/agentic_core/L3_orchestration/test_10c_req_136.py,python -m pytest tests/unit/agentic_core/L3_orchestration/test_10c_req_136.py -v --no-header,ops_scripts/ci/check_l3_workflow_proof.py,artifacts/proof/10c-req-136_proof_bundle.json,NOT_STARTED,PROOF_MISSING,,,,NEEDS_PROOF,,ab833e54762a3dfdb49f17667adb5595109e7369,n/a,d6dd70a3d3dc7b7553ee8770be5bbb45575ce0621ed7d7c6a4af4e5803bb3284,false,false,false,,"Row-specific [10C-REQ-136]: WorkflowContract emitted without satisfying ""C3 MUST: Attempt deterministic rule fix schema repair known type casting flag for LLM path if exceeds local rules"" -- must fail"
10C-REQ-137,C3_Healing_Remediation_Escalation.md,SCORE HEAL CONFIDENCE,ASCII C3 stage,High->Local Agent Medium->Qwen_vLLM Low->Gemini_2.5_Pro,C3 MUST: Score heal confidence High->Local Agent Medium->Qwen_vLLM Low->Gemini_2.5_Pro,explicit,B. Model-role separation + C. Runtime,L3 healing,Execution healing,c3_heal_confidence_score_tier_routing,HealConfidenceScorer TierRouter LocalAgentRouter QwenVLLMRouter GeminiProRouter,C3 heal confidence; Model tier routing,HIGH,0.88,03_L3_Orchestration,C3_Healing_Remediation_Escalation.md#SCORE HEAL CONFIDENCE,Loss degrades governance/replay/observability with material runtime impact; surface=03_L3_Orchestration; class=B,agentic_core/L3_orchestration/contracts.py:WorkflowContract,"WorkflowContract (orchestration_plan, dependency_graph, step_specs)",l3.workflow.contract_emitted,req_id|run_id|trace_id|request_id|owner_surface|policy_hash|blueprint_hash|replay_key,replay-determined behavior reproduces across run replay with stable replay_key,L3 orchestrator calls L1 planning during execution -- must fail,tests/unit/agentic_core/L3_orchestration/test_10c_req_137.py,python -m pytest tests/unit/agentic_core/L3_orchestration/test_10c_req_137.py -v --no-header,ops_scripts/ci/check_l3_workflow_proof.py,artifacts/proof/10c-req-137_proof_bundle.json,NOT_STARTED,PROOF_MISSING,,,,NEEDS_PROOF,,ab833e54762a3dfdb49f17667adb5595109e7369,n/a,d6dd70a3d3dc7b7553ee8770be5bbb45575ce0621ed7d7c6a4af4e5803bb3284,false,false,false,,"Row-specific [10C-REQ-137]: WorkflowContract emitted without satisfying ""C3 MUST: Score heal confidence High->Local Agent Medium->Qwen_vLLM Low->Gemini_2.5_Pro"" -- must fail"
10C-REQ-138,C3_Healing_Remediation_Escalation.md,SOVEREIGN GATEWAY,ASCII C3 stage,Provider-only operations mandatory invocation record sealed repair artifact,C3 sovereign MUST: Perform provider-only operations mandatory invocation record sealed repair artifact,explicit,D. Governance / capability / replay / observability,L3 healing,Execution healing,c3_sovereign_provider_invocation_record,SovereignGateway ProviderOnlyEnforcer InvocationRecorder RepairArtifactSealer,C3 sovereign gateway; Operation isolation,HIGH,0.88,03_L3_Orchestration,C3_Healing_Remediation_Escalation.md#SOVEREIGN GATEWAY,Loss degrades governance/replay/observability with material runtime impact; surface=03_L3_Orchestration; class=D,agentic_core/L3_orchestration/contracts.py:WorkflowContract,"WorkflowContract (orchestration_plan, dependency_graph, step_specs)",l3.workflow.contract_emitted,req_id|run_id|trace_id|request_id|owner_surface|policy_hash|blueprint_hash|replay_key,replay-determined behavior reproduces across run replay with stable replay_key,L3 orchestrator calls L1 planning during execution -- must fail,tests/unit/agentic_core/L3_orchestration/test_10c_req_138.py,python -m pytest tests/unit/agentic_core/L3_orchestration/test_10c_req_138.py -v --no-header,ops_scripts/ci/check_l3_workflow_proof.py,artifacts/proof/10c-req-138_proof_bundle.json,NOT_STARTED,PROOF_MISSING,,,,NEEDS_PROOF,,ab833e54762a3dfdb49f17667adb5595109e7369,n/a,d6dd70a3d3dc7b7553ee8770be5bbb45575ce0621ed7d7c6a4af4e5803bb3284,false,false,false,,"Row-specific [10C-REQ-138]: WorkflowContract emitted without satisfying ""C3 sovereign MUST: Perform provider-only operations mandatory invocation record sealed repair artifact"" -- must fail"
10C-REQ-139,C3_Healing_Remediation_Escalation.md,SECURE READING ROOM,ASCII C3 stage,Bounded packet ONLY no free-form bypass to live ops Decision Approve Modify Reject,C3 secure room MUST: Allow bounded packet ONLY no free-form bypass to live ops decision APPROVE/MODIFY/REJECT,explicit,D. Governance / capability / replay / observability,HITL healing,Execution healing,c3_secure_room_bounded_packet_only,SecureReadingRoom BoundedPacketEnforcer FreeFormBypassBlocker DecisionRecorder ApproveModifier Rejector,C3 secure room; Human review gating,HIGH,0.90,00A_L5_Governance_Safety,C3_Healing_Remediation_Escalation.md#SECURE READING ROOM,Loss degrades governance/replay/observability with material runtime impact; surface=00A_L5_Governance_Safety; class=D,agentic_core/L5_safety/contracts/certification.py:L5CertificationResult,"L5CertificationResult + L5AuthorityEvidenceReceipt + L5PolicyBindingReceipt (certification evidence, never live ALLOW/DENY)",l5.certification.evidence_emitted,req_id|run_id|trace_id|request_id|owner_surface|policy_hash|blueprint_hash|replay_key,replay-determined behavior reproduces across run replay with stable replay_key,L5 emits a runtime ALLOW/DENY disposition (live proceed/stop) -- must fail; L5 only emits certification/evidence receipts,tests/unit/agentic_core/L5_safety/test_10c_req_139.py,python -m pytest tests/unit/agentic_core/L5_safety/test_10c_req_139.py -v --no-header,ops_scripts/ci/check_10c_pilot_proof_evidence.py,artifacts/proof/10c-req-139_proof_bundle.json,IMPLEMENTED,PROOF_PRESENT,,,,ACCEPTED,EVIDENCE_BOUND_TO_COMMIT:96712ddce297 | CI_GATE_REPOINTED_TO_PILOT:was='ops_scripts/ci/check_l5_certification_proof.py',ab833e54762a3dfdb49f17667adb5595109e7369,n/a,d6dd70a3d3dc7b7553ee8770be5bbb45575ce0621ed7d7c6a4af4e5803bb3284,true,true,true,96712ddce297fcc14ee6910f9401640ffea1c42c,"Row-specific [10C-REQ-139]: L5CertificationResult emitted without satisfying ""C3 secure room MUST: Allow bounded packet ONLY no free-form bypass to live ops decision APPROVE/MODIFY/REJECT"" -- must fail"
10C-REQ-140,C3_Healing_Remediation_Escalation.md,ZERO-LOSS FAILURE CONTAINMENT,ASCII C3 stage,Freeze immediately UWG locks pending diffs status suspended audit handoff L4 note L6 threshold tune,C3 zero-loss MUST: Freeze immediately UWG locks pending diffs status suspended audit handoff L4 note L6 threshold tune,explicit,D. Governance / capability / replay / observability,L5/L3/L6,Execution failure,c3_zero_loss_freeze_lock_audit_tune,ZeroLossContainment Freezer UWGDiffLocker Suspender Auditor L4NoteWriter L6ThresholdTuner,C3 zero-loss; Failure containment,CRITICAL,0.93,00B_L4_State_Archive_and_UWG,C3_Healing_Remediation_Escalation.md#ZERO-LOSS FAILURE CONTAINMENT,Loss of this requirement compromises a sovereignty boundary or safety invariant; surface=00B_L4_State_Archive_and_UWG; class=D,agentic_core/L4_state/contracts/commit_request.py:CommitRequest,CommitRequest + WriteAdmissionVerdict + DurableCommitReceipt,uwg.commit.validated,req_id|run_id|trace_id|request_id|owner_surface|policy_hash|blueprint_hash|replay_key|commit_request_id,replay_digest matches between primary and secondary execution; replay_key stable across runs,UWG commits without a CommitRequest envelope -- must fail,tests/unit/agentic_core/L4_state/test_10c_req_140.py,python -m pytest tests/unit/agentic_core/L4_state/test_10c_req_140.py -v --no-header,ops_scripts/ci/check_10c_pilot_proof_evidence.py,artifacts/proof/10c-req-140_proof_bundle.json,IMPLEMENTED,PROOF_PRESENT,,,,ACCEPTED,"OWNER_REVIEW_RESOLVED: Decisive obligation is UWG locking pending diffs on freeze; L5 emits the freeze signal upstream, L6 tunes thresholds downstream, but durable enforcement is UWG. | EVIDENCE_BOUND_TO_COMMIT:25328cee1165 | CI_GATE_REPOINTED_TO_PILOT:was='ops_scripts/ci/check_uwg_write_admission_proof.py'",ab833e54762a3dfdb49f17667adb5595109e7369,n/a,d6dd70a3d3dc7b7553ee8770be5bbb45575ce0621ed7d7c6a4af4e5803bb3284,true,true,true,25328cee11659a58489036058ef1acb9389ed12f,"Row-specific [10C-REQ-140]: CommitRequest emitted without satisfying ""C3 zero-loss MUST: Freeze immediately UWG locks pending diffs status suspended audit handoff L4 note L6 threshold tune"" -- must fail"
10C-REQ-141,C5_Retrieval_Prompt_Assembly.md,OFFLINE CATALOG BUILD,ASCII C5 stage,Chunk tag index meaning vectors keyword lexical lineage graph,C5 offline MUST: Chunk tag index meaning vectors keyword lexical lineage graph,explicit,A. Offline ingestion and retrieval substrate,C0/knowledge,Offline indexing,c5_offline_chunk_tag_index_vectors_lexical_lineage,Chunker Tagger Indexer VectorBuilder LexicalIndexer LineageGraphBuilder,C5 offline build; Catalog construction,HIGH,0.88,03A_C0_Context_Engine,C5_Retrieval_Prompt_Assembly.md#OFFLINE CATALOG BUILD,Loss degrades governance/replay/observability with material runtime impact; surface=03A_C0_Context_Engine; class=A,agentic_core/L1_cognition/c0_context/contracts.py:FinalEvidenceContract,"FinalEvidenceContract (evidence_chain, citation_anchors, support_targets)",c0.evidence.contract_emitted,req_id|run_id|trace_id|request_id|owner_surface|policy_hash|blueprint_hash|replay_key|artifact_id,compiled artifact hash deterministic given fixed inputs; replay reproduces identical artifact_id,C0 attempts to emit final answer -- must fail,tests/unit/agentic_core/L1_cognition/c0_context/test_10c_req_141.py,python -m pytest tests/unit/agentic_core/L1_cognition/c0_context/test_10c_req_141.py -v --no-header,ops_scripts/ci/check_10c_pilot_proof_evidence.py,artifacts/proof/10c-req-141_proof_bundle.json,IMPLEMENTED,PROOF_PRESENT,,,,ACCEPTED,EVIDENCE_BOUND_TO_COMMIT:40a993fbedf5 | CI_GATE_REPOINTED_TO_PILOT:was='ops_scripts/ci/check_c0_evidence_contract_proof.py',ab833e54762a3dfdb49f17667adb5595109e7369,n/a,a56f0a8e4912f2559105dc81ae073087283a229fcfb84cd423b4cb259315108e,true,true,true,40a993fbedf5dec115894569b0975ecd6ea6d889,"Row-specific [10C-REQ-141]: FinalEvidenceContract emitted without satisfying ""C5 offline MUST: Chunk tag index meaning vectors keyword lexical lineage graph"" -- must fail"
10C-REQ-142,C5_Retrieval_Prompt_Assembly.md,C0.1 RETRIEVAL PLAN C5,ASCII C5 stage,Scopes source freshness ACL retrieval mode C0 retrieves only never routes never executes,C5 C0.1 MUST: Scope source freshness ACL retrieval mode with C0 retrieves only never routes never executes,explicit,C. Runtime layers and sovereignty,C0 retrieval,Runtime query-time,c5_c0.1_scope_source_acl_retrieval,C0RetrievalPlanner ScopeBinder FreshnessBinder ACLBinder ModeSetter AuthorityEnforcer,C5 C0.1 retrieval plan; Authority restriction,HIGH,0.92,03A_C0_Context_Engine,C5_Retrieval_Prompt_Assembly.md#C0.1 RETRIEVAL PLAN C5,Loss degrades governance/replay/observability with material runtime impact; surface=03A_C0_Context_Engine; class=C,agentic_core/L1_cognition/c0_context/contracts.py:FinalEvidenceContract,"FinalEvidenceContract (evidence_chain, citation_anchors, support_targets)",c0.evidence.contract_emitted,req_id|run_id|trace_id|request_id|owner_surface|policy_hash|blueprint_hash|replay_key|artifact_id,compiled artifact hash deterministic given fixed inputs; replay reproduces identical artifact_id,C0 attempts to emit final answer -- must fail,tests/unit/agentic_core/L1_cognition/c0_context/test_10c_req_142.py,python -m pytest tests/unit/agentic_core/L1_cognition/c0_context/test_10c_req_142.py -v --no-header,ops_scripts/ci/check_10c_pilot_proof_evidence.py,artifacts/proof/10c-req-142_proof_bundle.json,IMPLEMENTED,PROOF_PRESENT,,,,ACCEPTED,EVIDENCE_BOUND_TO_COMMIT:40a993fbedf5 | CI_GATE_REPOINTED_TO_PILOT:was='ops_scripts/ci/check_c0_evidence_contract_proof.py',ab833e54762a3dfdb49f17667adb5595109e7369,n/a,a56f0a8e4912f2559105dc81ae073087283a229fcfb84cd423b4cb259315108e,true,true,true,40a993fbedf5dec115894569b0975ecd6ea6d889,"Row-specific [10C-REQ-142]: FinalEvidenceContract emitted without satisfying ""C5 C0.1 MUST: Scope source freshness ACL retrieval mode with C0 retrieves only never routes never executes"" -- must fail"
10C-REQ-143,C5_Retrieval_Prompt_Assembly.md,C0.2 EVIDENCE FETCH C5,ASCII C5 stage,Dense sparse cache lookups metadata hydration parent-child expansion,C5 C0.2 MUST: Fetch evidence dense sparse cache lookups metadata hydration parent-child expansion,explicit,C. Runtime layers and sovereignty,C0 retrieval,Runtime query-time,c5_c0.2_evidence_fetch_dense_sparse_cache,DenseRecallExecutor SparseRecallExecutor CacheLooker MetadataHydrator ParentChildExpander,C5 C0.2 evidence fetch; Multi-mode recall,HIGH,0.88,03A_C0_Context_Engine,C5_Retrieval_Prompt_Assembly.md#C0.2 EVIDENCE FETCH C5,Loss degrades governance/replay/observability with material runtime impact; surface=03A_C0_Context_Engine; class=C,agentic_core/L1_cognition/c0_context/contracts.py:FinalEvidenceContract,"FinalEvidenceContract (evidence_chain, citation_anchors, support_targets)",c0.evidence.contract_emitted,req_id|run_id|trace_id|request_id|owner_surface|policy_hash|blueprint_hash|replay_key|artifact_id,compiled artifact hash deterministic given fixed inputs; replay reproduces identical artifact_id,C0 attempts to emit final answer -- must fail,tests/unit/agentic_core/L1_cognition/c0_context/test_10c_req_143.py,python -m pytest tests/unit/agentic_core/L1_cognition/c0_context/test_10c_req_143.py -v --no-header,ops_scripts/ci/check_10c_pilot_proof_evidence.py,artifacts/proof/10c-req-143_proof_bundle.json,IMPLEMENTED,PROOF_PRESENT,,,,ACCEPTED,EVIDENCE_BOUND_TO_COMMIT:40a993fbedf5 | CI_GATE_REPOINTED_TO_PILOT:was='ops_scripts/ci/check_c0_evidence_contract_proof.py',ab833e54762a3dfdb49f17667adb5595109e7369,n/a,a56f0a8e4912f2559105dc81ae073087283a229fcfb84cd423b4cb259315108e,true,true,true,40a993fbedf5dec115894569b0975ecd6ea6d889,"Row-specific [10C-REQ-143]: FinalEvidenceContract emitted without satisfying ""C5 C0.2 MUST: Fetch evidence dense sparse cache lookups metadata hydration parent-child expansion"" -- must fail"
